question,adapter_name
平成三十七年に開催される国際博覧会の準備及び運営のために必要な特別措置に関する法律施行規則第一条に基づき、指定申請者が提出しなければならない書類は何ですか？,japanese general law
沖縄弁護士に関する政令第四条第一項第二号に規定する法務省令で定める者はどのような者ですか？,japanese general law
社会福祉法第六十八条の五第一項に基づき、無料低額宿泊所の設備及び運営に関する基準はどのように定められているか？,japanese general law
行政手続における特定の個人を識別するための番号の利用等に関する法律第九条第三項に規定する法務省令で定める情報にはどのような情報が含まれますか？,japanese general law
災害弔慰金の支給等に関する法律に基づく災害援護資金の償還免除の条件は何ですか？,japanese general law
この政令はいつから施行されますか？,japanese general law
電気通信番号規則の第一章の目的は何ですか？,japanese general law
アイヌの人々の誇りが尊重される社会を実現するための施策の推進に関する法律施行令附則第二条に基づく共有財産の返還手続きはどのように行われますか？,japanese general law
大学等における修学の支援に関する法律施行規則の第一条で定められている認定専攻科の要件は何ですか？,japanese general law
令和元年法律第三十七号の施行に伴い、競争の導入による公共サービスの改革に関する法律第十条第一号に基づく総務省令で定められたものは何ですか？,japanese general law
アイヌ施策推進地域計画の認定を申請するために市町村が提出しなければならない書類は何ですか？,japanese general law
カジノ管理委員会事務局組織規則における企画官の役割は何ですか？,japanese general law
循環器病対策推進協議会の委員の任期は何年ですか？,japanese general law
内閣が制定した法務局における遺言書の保管等に関する法律に基づく政令の目的は何ですか？,japanese general law
令和元年台風第十九号による災害は、特定非常災害として何日に指定されましたか？,japanese general law
食品ロス削減推進会議の庶務はどの機関で処理されるか？,japanese general law
総合法律支援法第三十条第一項第四号に基づき、内閣が指定した非常災害は何ですか？,japanese general law
令和元年台風第十九号による災害は、どの法律に基づいて非常災害として指定されましたか？,japanese general law
What are the key laws and regulations for setting up a business in Japan?,japanese business law
What are the main types of visas available for foreigners looking to do business in Japan?,japanese business law
What is the process for registering a new business in Japan?,japanese business law
What are the main tax obligations for businesses in Japan?,japanese business law
What are the key human resource (HR) regulations that businesses need to follow in Japan?,japanese business law
How can a foreign company trade with Japan?,japanese business law
What are the main intellectual property rights laws in Japan?,japanese business law
What are the main environmental regulations that businesses need to follow in Japan?,japanese business law
What are the main health and safety regulations that businesses need to follow in Japan?,japanese business law
What are the main consumer protection laws in Japan?,japanese business law
"What is the main purpose of the ""Laws & Regulations on Setting Up Business in Japan"" booklet?",japanese business law
Who is the target audience for this booklet?,japanese business law
"When was the ""Laws & Regulations on Setting Up Business in Japan"" booklet first published?",japanese business law
How often is the booklet revised to incorporate changes in the areas covered?,japanese business law
What is the current edition of the booklet?,japanese business law
What kind of information does the booklet provide?,japanese business law
How does JETRO hope the booklet will be used?,japanese business law
Does JETRO provide any other resources for investors?,japanese business law
What is the name of the department within JETRO responsible for this booklet?,japanese business law
What is the process for registering a company in Japan?,japanese business law
What is the minimum number of directors required for small and medium Kabushiki-Kaisha?,japanese business law
Is there a requirement for a representative director in small and medium Kabushiki-Kaisha?,japanese business law
What is the maximum term for directors in small and medium Kabushiki-Kaisha?,japanese business law
Is the establishment of a board of directors mandatory for small and medium Kabushiki-Kaisha?,japanese business law
What is the minimum number of directors required for large Kabushiki-Kaisha?,japanese business law
Is there a requirement for a representative director in large Kabushiki-Kaisha?,japanese business law
What is the maximum term for directors in large Kabushiki-Kaisha?,japanese business law
Is the establishment of a board of directors mandatory for large Kabushiki-Kaisha?,japanese business law
What is the minimum number of auditors required for large Kabushiki-Kaisha?,japanese business law
What is the maximum term for auditors in large Kabushiki-Kaisha?,japanese business law
What is the difference in the number of required directors for small and medium companies and large companies in Japan?,japanese business law
What is the term length for directors in small and medium companies in Japan?,japanese business law
Is the establishment of a board of directors required for small and medium companies in Japan?,japanese business law
Is the appointment of a representative director possible for small and medium companies in Japan?,japanese business law
What is the term length for executive officers in small and medium companies in Japan?,japanese business law
Is the appointment of auditors required for small and medium companies in Japan?,japanese business law
Is the establishment of a board of auditors required for small and medium companies in Japan?,japanese business law
Is the appointment of an accounting auditor required for small and medium companies in Japan?,japanese business law
Is the establishment of an auditing committee required for small and medium companies in Japan?,japanese business law
Are there any requirements for the appointment of outside directors in small and medium companies in Japan?,japanese business law
What is the minimum number of directors required for a large joint-stock corporation with capital of 20 billion yen or more?,japanese business law
How is a subsidiary company established in Japan?,japanese business law
What is the date of establishment for a subsidiary company?,japanese business law
When can a subsidiary company start conducting business operations?,japanese business law
What documents are needed for the subsidiary establishment procedures?,japanese business law
What official documents of the foreign company are typically used for subsidiary establishment procedures in Japan?,japanese business law
What is the purpose of the documents certifying the subsidiary company's articles of incorporation in Japan?,japanese business law
What document may be needed when requesting a financial institution in Japan to take custody of the subsidiary's capital?,japanese business law
What is a capital custody certificate?,japanese business law
What documents are typically required for applying for registration of company establishment in Japan?,japanese business law
Are there any additional documents required for subsidiary establishment procedures in Japan?,japanese business law
What is the first step in establishing a Kabushiki-Kaisha (joint-stock corporation)?,japanese business law
What is the purpose of examining identical corporate names at the Legal Affairs Bureau?,japanese business law
Who must attest the affidavits regarding the profile of the parent company and signatures of its representatives?,japanese business law
What is the process for notarizing the joint-stock corporation's articles of incorporation?,japanese business law
Is a bank capital custody certificate required for all joint-stock corporations?,japanese business law
What is the purpose of remitting the joint-stock corporation capital to an account of the incorporator or representative director?,japanese business law
Who is responsible for examining the legality of establishment procedures?,japanese business law
How long does it typically take to establish a joint-stock corporation after determining its profile?,japanese business law
What is the purpose of registering the company seal at the Legal Affairs Bureau?,japanese business law
What is the final step in establishing a joint-stock corporation?,japanese business law
What is the first step in establishing a Godo-Kaisha in Japan?,japanese business law
What is the purpose of examining identical corporate names at the Legal Affairs Bureau?,japanese business law
What documents are required for certification regarding equity participants in Japan?,japanese business law
What is the purpose of the Godo-Kaisha's articles of incorporation?,japanese business law
How long does it typically take to establish a Godo-Kaisha in Japan?,japanese business law
What is the purpose of the payment by members of the investment stipulated in the articles of incorporation?,japanese business law
What is the purpose of the application at the Legal Affairs Bureau for registration of establishment of a Godo-Kaisha?,japanese business law
What documents are required to open a bank account under the company name?,japanese business law
What is the purpose of the notification of stock acquisition to the Bank of Japan?,japanese business law
What is the role of a public notary in the certification process for equity participants?,japanese business law
What are the absolute matters that must be stated in the articles of incorporation for Kabushiki-Kaisha (joint-stock corporations) to be valid?,japanese business law
What are the main relative matters listed in the articles of incorporation for Kabushiki-Kaisha?,japanese business law
Are relative matters in Kabushiki-Kaisha's articles of incorporation legally effective if not stated?,japanese business law
What are the absolute matters listed in the articles of incorporation for Godo-Kaisha (limited liability companies)?,japanese business law
Can relative entries in Godo-Kaisha's articles of incorporation contravene the Companies Act?,japanese business law
What is the purpose of stating absolute matters in the articles of incorporation?,japanese business law
What is the difference between absolute and relative matters in the articles of incorporation?,japanese business law
Can relative matters in Kabushiki-Kaisha's articles of incorporation be changed or amended later?,japanese business law
Are there any other types of companies that have specific requirements for their articles of incorporation?,japanese business law
What is the purpose of a certificate on registered company information in Japan?,japanese business law
What is the company seal impression certificate in Japan?,japanese business law
When must a company seal be registered with the Legal Affairs Bureau in Japan?,japanese business law
Who are the only parties authorized to use the company seal in Japan?,japanese business law
What documents must be presented when registering the company seal in Japan?,japanese business law
What are the consequences of not promptly completing modification procedures for changes to registered information or the company seal in Japan?,japanese business law
What information is required to be registered for a joint-stock corporation in Japan?,japanese business law
What is the process for obtaining a certificate on registered company information in Japan?,japanese business law
What is the process for obtaining a company seal impression certificate in Japan?,japanese business law
What is the timeframe for submitting applications for registration of changes to registered information in Japan?,japanese business law
What notifications are required to be filed with the national tax authorities after incorporating a subsidiary corporation in Japan?,japanese business law
By when must the Notification of incorporation be filed with the national tax authorities?,japanese business law
What is the deadline for filing the Notification of acquisition of status of foreign ordinary corporation with the national tax authorities?,japanese business law
When must the Notification of establishment of an office paying salaries be filed with the national tax authorities?,japanese business law
What is the deadline for filing the Application for approval of filing a blue form tax returns with the national tax authorities?,japanese business law
What notifications must be filed with the prefectural and municipal tax authorities after incorporating a subsidiary corporation in Japan?,japanese business law
"By when must the Notification of incorporation or establishment of branch, etc. be filed with the prefectural and municipal tax authorities?",japanese business law
What notifications must be filed with the labor standards inspection authorities after incorporating a subsidiary corporation in Japan?,japanese business law
By when must the Labor standards enforcement report be filed with the labor standards inspection authorities?,japanese business law
"What is the timeframe for filing the notification of coverage of establishment by employment insurance, including notification of acquisition of insured status?",japanese business law
What is the timeframe for filing the notification of first-time coverage by health/employees' pension insurance?,japanese business law
What is the timeframe for filing the notification of acquisition of insured status under health/employees' pension insurance?,japanese business law
What is the timeframe for filing the notification of addition/removal of dependents of insured employees?,japanese business law
What is the timeframe for filing the notification of acquisition of type 3 insured status under the National Pension?,japanese business law
"Who is considered an ""employee"" for the purpose of these notifications?",japanese business law
What is the purpose of the notifications mentioned in this section?,japanese business law
Are there any additional notifications required for corporations or other establishments covered by social insurance?,japanese business law
"What is the definition of ""insured status"" in the context of these notifications?",japanese business law
How can a branch office be closed down in Japan?,japanese business law
Can business continue in Japan if there are still registered representatives?,japanese business law
What happens when all representatives in Japan resign?,japanese business law
What is the common approach for closing a branch office in Japan?,japanese business law
What is the procedure for registering the resignation of all representatives in Japan?,japanese business law
Is it possible for a branch office to be directly reorganized into a joint-stock corporation or a limited liability company?,japanese business law
What must be completed when upgrading a branch office to a subsidiary company?,japanese business law
Can the branch office's assets be passed on to the subsidiary?,japanese business law
What happens to the register when all representatives in Japan resign?,japanese business law
What is the minimum period creditors of a subsidiary company must be given prior to liquidation to submit objections?,japanese business law
What happens if a subsidiary company has negative net assets and cannot independently complete liquidation procedures?,japanese business law
What is the first step in the general flow of procedures for dissolving/liquidating a subsidiary company?,japanese business law
Where do you apply for registration of the dissolution of the subsidiary company and the appointment of a liquidator?,japanese business law
What is the third step in the general flow of procedures for dissolving/liquidating a subsidiary company?,japanese business law
How long must pass before the resolution approving conclusion of liquidation can be made?,japanese business law
What is the fifth step in the general flow of procedures for dissolving/liquidating a subsidiary company?,japanese business law
What is the seventh step in the general flow of procedures for dissolving/liquidating a subsidiary company?,japanese business law
What is the ninth step in the general flow of procedures for dissolving/liquidating a subsidiary company?,japanese business law
How long does it approximately take to acquire a certificate on registered closure information after applying for registration of the completion of liquidation?,japanese business law
What is the relationship between a visa and status of residence in the context of entry and residence procedures in Japan?,japanese business law
What is the process for acquiring a visa to work in Japan?,japanese business law
What are the principal statuses of residence related to investment in Japan?,japanese business law
What activities are authorized for each status of residence related to investment in Japan?,japanese business law
Where can I find more information about the status of residence in Japan?,japanese business law
What documentation is needed when applying for a Certificate of Eligibility for working statuses in Japan?,japanese business law
What is the purpose of a Business Manager status of residence in Japan?,japanese business law
What kind of activities are authorized for Engineer/Specialist in Humanities/International Services status of residence in Japan?,japanese business law
What is the purpose of an Intra-company Transferee status of residence in Japan?,japanese business law
What kind of activities are authorized for Legal/Accounting Services status of residence in Japan?,japanese business law
What is the purpose of a Skilled Labor status of residence in Japan?,japanese business law
What activities are covered by temporary visitor status in Japan?,japanese business law
Are holders of temporary visitor status allowed to engage in working activities?,japanese business law
Who can be covered by temporary visitor status for business purposes?,japanese business law
Can market research and other activities in preparation for investing in and commencing a business in Japan fall under temporary visitor status?,japanese business law
What are the periods of stay for temporary visitor status?,japanese business law
Are there any countries with reciprocal visa exemption arrangements with Japan for temporary visitors?,japanese business law
Which website can provide a list of countries that have visa exemption arrangements with Japan?,japanese business law
Are visa exemption arrangements applicable to foreign nationals intending to work or engage in other activities for compensation in Japan?,japanese business law
What is the purpose of temporary visitor status in Japan?,japanese business law
What is the purpose of the resident card in Japan?,japanese business law
Who is eligible for a resident card in Japan?,japanese business law
What information is included on a resident card?,japanese business law
What is the period of validity for resident cards in Japan?,japanese business law
What happens if the information on a resident card changes?,japanese business law
Can foreign nationals with temporary visitor status in Japan obtain a resident card?,japanese business law
Are diplomats and officials in Japan eligible for a resident card?,japanese business law
What is the difference between a resident card and a residence card?,japanese business law
Can foreign nationals with no resident status in Japan obtain a resident card?,japanese business law
What is the purpose of the residency management system for foreign nationals in Japan?,japanese business law
What is the deadline for mid- to long-term residents to file notification of place of residence after establishing a place of residence in Japan?,japanese business law
What is the deadline for mid- to long-term residents to file notification of place of residence after changing their place of residence?,japanese business law
What type of notifications regarding resident cards are there?,japanese business law
What documents are required when filing notifications or applications related to resident cards?,japanese business law
"What is the deadline for filing a notification of change of name, date of birth, sex, or nationality/region?",japanese business law
Who can file notifications or applications on behalf of a mid- to long-term resident if they are unable to do so?,japanese business law
Who can complete procedures related to notifications and applications on behalf of a mid- to long-term resident if approved by the director of a regional immigration bureau?,japanese business law
What is the deadline for a permanent resident or a foreign resident of Japan younger than 16 years old to apply to update the period of validity of their resident card?,japanese business law
What is the deadline for applying for re-issuance of a resident card after loss or theft?,japanese business law
What is the deadline for a mid- to long-term foreign resident to notify the regional immigration bureau of changes in their organization or status?,japanese business law
Which methods can a mid- to long-term foreign resident use to file the necessary notifications?,japanese business law
"What is the purpose of the ""Notification regarding organization to which foreign resident belongs""?",japanese business law
"What is the purpose of the ""Notification regarding spouse""?",japanese business law
"Which types of resident status are required to file the ""Notification regarding organization to which foreign resident belongs""?",japanese business law
What is the deadline for a mid- to long-term foreign resident to notify the regional immigration bureau of changes in their spouse's status?,japanese business law
"How can a mid- to long-term foreign resident submit notifications online using the ""Immigration Bureau's Electronic Notification System""?",japanese business law
Are there any exceptions to the requirement for mid- to long-term foreign residents to file notifications?,japanese business law
What is re-entry permission and why is it important for foreign nationals residing in Japan?,japanese business law
What are the two types of re-entry permits available in Japan?,japanese business law
Who is eligible for re-entry permission in Japan?,japanese business law
Can temporary visitors to Japan apply for re-entry permission?,japanese business law
How can a foreign national apply for re-entry permission in Japan?,japanese business law
What documents are required to apply for re-entry permission in Japan?,japanese business law
What are the fees for re-entry permits in Japan?,japanese business law
What is the special re-entry permit system introduced in 2012 in Japan?,japanese business law
Who is eligible for the special re-entry permit system in Japan?,japanese business law
What status of residence is granted to spouses and children of working foreign nationals in Japan?,japanese business law
"Are ""Dependents"" allowed to work for compensation in Japan?",japanese business law
"Can ""Dependents"" engage in part-time work in Japan?",japanese business law
"When can applications for ""Dependents"" be submitted?",japanese business law
"What is the purpose of the ""Extension of Period of Stay"" process?",japanese business law
When can applications for extension of period of stay be submitted?,japanese business law
What happens if a decision on an extension application is not made by the expiration date?,japanese business law
"What is the ""Change of Status of Residence"" process for foreign nationals in Japan?",japanese business law
Is a change of status of residence automatically approved?,japanese business law
What happens if a decision on a change of status of residence application is not made by the expiration date?,japanese business law
What is the points-based system for highly skilled foreign professionals in Japan?,japanese business law
What are the categories of activities for highly skilled foreign professionals?,japanese business law
What is the status of residence provided to highly skilled foreign professionals who newly enter Japan?,japanese business law
Can the minimum annual income criteria be abolished for certain categories of highly skilled foreign professionals?,japanese business law
What is the common minimum annual income criterion for all age groups?,japanese business law
Can income received from an overseas office be included in the annual income of a transferred foreign national?,japanese business law
Are there additional points given for certain higher degrees?,japanese business law
How many points are given to a degree obtained at a higher educational institution in Japan?,japanese business law
How many points are given to Japanese language proficiency?,japanese business law
Where can I find more information about the points-based system for highly skilled foreign professionals?,japanese business law
"What are the preferential treatments for ""Class 1 Highly Skilled Professionals"" in Japan?",japanese business law
"What are the preferential treatments for ""Class 2 Highly Skilled Professionals"" in Japan?",japanese business law
"What is the ""Program to increase foreign entrepreneurs"" in Japan?",japanese business law
"Which cities in Japan have started accepting applications for the ""Program to increase foreign entrepreneurs""?",japanese business law
"What is the usual investment or employment requirement for acquiring a status of residence for a ""Business manager"" in Japan?",japanese business law
"How can foreign entrepreneurs apply for the ""Program to increase foreign entrepreneurs""?",japanese business law
"How long do foreign entrepreneurs have to satisfy the usual requirements for a ""Business manager"" status under the ""Program to increase foreign entrepreneurs""?",japanese business law
"Where can one find more information about the ""Program to increase foreign entrepreneurs"" in Tokyo?",japanese business law
"Where can one find more information about the ""Program to increase foreign entrepreneurs"" in Fukuoka?",japanese business law
What is the role of administrative scriveners in Japan's immigration procedures?,japanese business law
What is the benefit of using the services of administrative scriveners for immigration procedures in Japan?,japanese business law
Are all administrative scriveners registered to serve as application agents for immigration procedures in Japan?,japanese business law
What is the process for a foreign national to change their temporary visitor status of residence to another status of residence while in Japan?,japanese business law
What is the process for a foreign national to acquire a working visa for Japan?,japanese business law
What is the purpose of the resident card issued to mid-to long-term residents in Japan?,japanese business law
How is the resident card issued to mid-to long-term residents in Japan?,japanese business law
What is the time limit for acquiring landing permission in Japan after the issuance of a Certificate of Eligibility?,japanese business law
What is the purpose of the flowchart of procedures for establishment of operations in Japan and acquisition of visa/status of residence?,japanese business law
What is the main principle of the Japanese corporate tax system for income generated by corporations in Japan?,japanese business law
Is the tax system neutral with respect to the mode of business presence (branch or subsidiary) in Japan?,japanese business law
"What happens to income earned by corporations established in Japan, regardless of its source?",japanese business law
Are there any exceptions to the taxation of income earned by corporations established in Japan?,japanese business law
How is double taxation avoided between the source country of income and Japan?,japanese business law
"How has the taxable income of Japanese branches of foreign corporations changed since the business year commencing on or after April 1, 2016?",japanese business law
How are profits/losses from internal transactions between a Japanese branch and its head office recognized?,japanese business law
What new foreign tax credits have become available to foreign corporations due to the change in the scope of taxable income of Japanese branches?,japanese business law
How do multinational corporations engaged in activities in Japan calculate and pay their taxes owed?,japanese business law
What are the types of domestic-sourced income that form the basis for determining tax treatment on foreign corporations in Japan?,japanese business law
"How did the scope of domestic-sourced income change from the business year commencing on or after April 1, 2016?",japanese business law
"What is considered domestic-sourced income for the business year commencing on or after April 1, 2016?",japanese business law
What types of income are included in the category of other domestic-sourced income?,japanese business law
How does the concept of domestic-sourced income differ for foreign corporations in Japan?,japanese business law
What is considered income attributable to permanent establishment in Japan?,japanese business law
What is the tax treatment for income derived from the management/holding of assets in Japan?,japanese business law
How is the tax treatment for proceeds from the transfer of assets in Japan determined?,japanese business law
What is the tax treatment for consideration for providing certain services rendered in Japan such as engineers?,japanese business law
What is the deadline for submitting tax notification when a Japanese corporation or a branch office is newly established in Japan?,japanese business law
When is tax notification required for a foreign corporation generating income subject to corporate tax in Japan without establishing a branch office?,japanese business law
What activities require a foreign corporation to submit tax notification without establishing a branch office?,japanese business law
What are the conditions for a party to be considered an agent requiring tax notification for a foreign corporation?,japanese business law
Is there a difference in the rules for tax notification depending on the timing of the commencement of the business year for a branch office?,japanese business law
"What is the difference in tax notification rules for a branch office with a business year commencing by March 31, 2016 and those commencing on or after April 1, 2016?",japanese business law
"What is the requirement for tax notification when a foreign corporation generates income subject to corporate tax in Japan without establishing a branch office after April 1, 2016?",japanese business law
What is the prescribed period for submitting tax notification after the establishment of a Japanese corporation or branch office?,japanese business law
What are the taxes levied in Japan on income generated by the activities of a corporation?,japanese business law
What is the total amount of tax for a taxable income of 10 million yen?,japanese business law
What are the brackets of taxable income for corporate tax in Japan?,japanese business law
What is the corporate tax rate for taxable income up to 4 million yen?,japanese business law
What is the local corporate tax rate for taxable income up to 4 million yen?,japanese business law
What is the corporate inhabitant tax rate for taxable income up to 4 million yen?,japanese business law
What is the enterprise tax rate for taxable income up to 4 million yen?,japanese business law
What is the special local corporate tax rate for taxable income up to 4 million yen?,japanese business law
What is the total tax rate for taxable income up to 4 million yen for small and medium-sized enterprises meeting certain conditions?,japanese business law
What is the corporate tax rate for taxable income over 8 million yen?,japanese business law
"What is the standard tax rate for income levy for corporations with a business year commencing between April 1, 2015, and March 31, 2016, in Tokyo?",japanese business law
"What are the activities that representative offices, etc., of a foreign corporation can engage in without deriving income subject to corporation tax in Japan?",japanese business law
How is the amount of income used as the tax base for corporate taxes on income determined in Japan?,japanese business law
Are there any restrictions on the locations in which costs and expenses deductible from Japan-sourced taxable income can be incurred by foreign corporations?,japanese business law
What are some examples of items for which there are limits on deductible costs and expenses for corporations in Japan?,japanese business law
What is the taxation of retained earnings for family corporations in Japan?,japanese business law
What is the special tax rate for taxation of retained earnings for family corporations in Japan?,japanese business law
"Are there any specific activities that representative offices, etc., of a foreign corporation are not supposed to engage in to avoid deriving income subject to corporation tax in Japan?",japanese business law
What is the process for calculating the taxable amount of retained earnings for the taxation of retained earnings for family corporations in Japan?,japanese business law
What is the maximum period for carrying forward net losses in Japan?,japanese business law
What conditions must be met to carry forward losses in Japan?,japanese business law
Are there any restrictions on the deductible amount of losses for certain corporations in Japan?,japanese business law
Can losses be carried back to the previous year in Japan?,japanese business law
What is the deductible percentage of losses for corporations with paid-in capital in excess of 100 million yen?,japanese business law
What is the deadline for filing a final tax return in Japan?,japanese business law
Can the deadline for filing a final tax return be extended in Japan?,japanese business law
Is there an interim tax return requirement in Japan?,japanese business law
Can the deductible percentage of losses be 100% for a certain period in Japan?,japanese business law
What are the two formats for corporate tax return forms in Japan?,japanese business law
What benefits do corporations enjoy by filing a blue form tax return?,japanese business law
When must a corporation submit an application for approval to file a blue form tax return?,japanese business law
When must newly established subsidiary companies and foreign corporations submit an application for approval to file a blue form tax return?,japanese business law
What types of remittances are made by subsidiary companies to their parent company?,japanese business law
How are certain costs/expenses treated when calculating the income of the payer subsidiary companies?,japanese business law
"What is the tax treatment on remittances made by a branch of a foreign corporation to its head office before April 1, 2016?",japanese business law
"How are profits/losses from internal transactions recognized for the business year commencing on or after April 1, 2016?",japanese business law
What is the due date for payment of withholding income tax for persons/companies who pay income subject to withholding at source?,japanese business law
What is the due date for withholding tax paid on residents' salaries and certain professional fees by small businesses with fewer than 10 persons on the payroll?,japanese business law
"What is the consumption tax rate in Japan as of April 1, 2017?",japanese business law
When was the consumption tax rate scheduled to increase to 10%?,japanese business law
"What is the reduced consumption tax rate for food and beverages, except for alcoholic drinks and dining out, and newspapers published more than twice a week?",japanese business law
What are the two types of transactions subject to consumption tax in Japan?,japanese business law
Which transactions are deemed non-taxable for consumption tax purposes in Japan?,japanese business law
What transactions are exempt from consumption tax in Japan?,japanese business law
Who is responsible for filing and paying consumption tax on their taxable bases in Japan?,japanese business law
What is the method for ensuring that double taxation does not occur at the production and distribution stages in Japan?,japanese business law
What is the limit on the deduction of consumption tax on purchasing in Japan?,japanese business law
When are documents to be retained for the consumption tax on purchases to be deducted subject to change in Japan?,japanese business law
How is self-assessed income tax calculated for residents in Japan?,japanese business law
How are non-residents classified for self-assessed income tax purposes in Japan?,japanese business law
How is taxable income calculated for non-residents in Japan?,japanese business law
How does the taxation method for non-residents change in terms of income tax pertaining to 2017 or later?,japanese business law
What is the tax rate for non-residents who earn salary income paid for services provided in Japan and not deemed subject to withholding tax in Japan?,japanese business law
What are the individual income tax rates for residents and aggregate taxation of non-residents in Japan?,japanese business law
What are the employment income deductions for self-assessed income tax in Japan?,japanese business law
"How does the employment income deduction for income over 10,000,000 yen change from 2017 onwards?",japanese business law
What is the withholding income tax for residents and non-residents in Japan?,japanese business law
When must residents in Japan submit their income tax return and pay the tax owed?,japanese business law
Are there any exceptions for residents who do not need to file a return?,japanese business law
How do non-residents file and pay their taxes in Japan?,japanese business law
What is the Restoration Income Surtax in Japan?,japanese business law
How does the Restoration Income Surtax affect the tax rates for withholding tax on interest paid to a foreign corporation?,japanese business law
Is the Restoration Income Surtax levied where the withholding tax rate is reduced or eliminated by tax treaty?,japanese business law
What are the standard rates of Individual Inhabitant Tax (income-graded component) in Japan?,japanese business law
"When must Individual Inhabitant Tax returns be filed, and are there any exceptions for those who have already submitted self-assessed income tax returns?",japanese business law
What is the taxable scope for inheritance and gift tax in Japan if a person has an address in Japan at the time of inheritance/gift?,japanese business law
Is there a difference between the inheritance tax and the gift tax in Japan?,japanese business law
What is the tax rate for inheritance tax and gift tax in Japan?,japanese business law
What happens when both the person who gave the properties and the person who received the properties have no address in Japan?,japanese business law
Is there a specific time frame for the address requirement in Japan for inheritance and gift tax purposes?,japanese business law
What happens if the person who received the properties has Japanese nationality?,japanese business law
Can you explain the taxpayer and scope of taxable properties for inheritance and gift tax in Japan?,japanese business law
"What is the meaning of ""person who gave properties"" and ""person who received properties"" in the context of inheritance and gift tax in Japan?",japanese business law
Can you provide an example of when a property located outside Japan is subject to Japanese inheritance/gift tax?,japanese business law
What is the purpose of the foreign tax credit system in Japan?,japanese business law
What are the three types of foreign tax credits allowed in Japan?,japanese business law
What is the Foreign Dividend Exclusion system in Japan?,japanese business law
What is the purpose of transfer pricing taxation in Japan?,japanese business law
What is the CFC (Controlled Foreign Company) rule in Japan?,japanese business law
What is the fixed asset tax (depreciable property tax) in Japan?,japanese business law
What is the city planning tax in Japan?,japanese business law
What is the business office tax in Japan?,japanese business law
What is the registration and license tax in Japan?,japanese business law
What is the stamp duty in Japan?,japanese business law
What is the thin-capitalization taxation rule in Japan?,japanese business law
What are the Japanese earnings stripping rules?,japanese business law
How do the thin-capitalization taxation rule and the earnings stripping rules interact?,japanese business law
"What are the main items that have different handling in the taxation systems depending on the amount of paid-in capital or the amount of capital, etc.?",japanese business law
What is the reduced corporate tax rate for corporations with 100 million yen or less paid-in capital?,japanese business law
What is the enterprise tax on a pro forma basis for corporations with 100 million yen or less paid-in capital?,japanese business law
What is the special tax rate for certain family corporations with 100 million yen or less paid-in capital?,japanese business law
Are there any limitations on the carry-over of losses for corporations with 100 million yen or less paid-in capital?,japanese business law
Can corporations with 100 million yen or less paid-in capital receive a refund for carry-back of losses?,japanese business law
"What is the total amount of the increase or decrease of capital, etc. resulting from free capital increases or dispositions of deficits that have been made since a certain past year?",japanese business law
"How is the amount of capital, etc. calculated?",japanese business law
"Are there any special measures for unlisted corporations and corporations in the middle of reconstruction regarding the deduction rate for the amount of capital, etc.?",japanese business law
"Are there any other special measures related to the amount of capital, etc. in the treatment of deductions of the allowance for bad debts, special provisions for taxation on entertainment expenses, and various special write-offs and tax deductions?",japanese business law
What are the main items that have different handling in the taxation system of consumption tax depending on the amount of capital?,japanese business law
What is the paid-in capital requirement for exemption from the consumption tax?,japanese business law
What conditions must a company meet to be exempt from the consumption tax?,japanese business law
Who are the specialists that provide accounting and tax support to companies operating in Japan?,japanese business law
What are the monopoly businesses enjoyed by certified public accountants and tax accountants in Japan?,japanese business law
What are some of the laws in Japan that pertain to labor and the protection of workers?,japanese business law
Do these labor laws apply to all enterprises in Japan?,japanese business law
Are foreign workers in Japan covered by these labor laws?,japanese business law
What is the name of the government-run employment agency in Japan?,japanese business law
What kind of support does Hello Work offer?,japanese business law
Are there any other types of employment agencies in Japan?,japanese business law
How do privately-run employment agencies in Japan collect fees?,japanese business law
What are some other ways companies can find employees in Japan?,japanese business law
Is there any legislation that restricts how companies can recruit employees in Japan?,japanese business law
What are the employment conditions that employers must notify employees in writing when entering into labor contracts?,japanese business law
What happens to parts of a labor contract that do not meet the standards laid down by law?,japanese business law
Can employers impose penalties for non-fulfillment of a labor contract?,japanese business law
Can employers set a probation period before fully employing someone?,japanese business law
What is the maximum term for labor contracts?,japanese business law
Can workers resign during the term of a labor contract?,japanese business law
"What is considered ""worker dispatching undertakings""?",japanese business law
Do companies need a government permit to engage in worker dispatching undertakings?,japanese business law
